attribute	target	tgt_word	tgt_sent	log_probs	pred_sent
Pleasant	Flowers	aster	<mask> est caresse	-0.9563302430948767	<s> qui est caresse</s>
Pleasant	Flowers	trèfle	<mask> est caresse	0.3583201599913572	<s> qui est caresse</s>
Pleasant	Flowers	jacinthe	<mask> est caresse	0.6794699320103816	<s> qui est caresse</s>
Pleasant	Flowers	souci	<mask> est caresse	-0.214214409475429	<s> qui est caresse</s>
Pleasant	Flowers	coquelicot	<mask> est caresse	2.4670142624509923	<s> qui est caresse</s>
Pleasant	Flowers	azalée	<mask> est caresse	-0.9563302430948767	<s> qui est caresse</s>
Pleasant	Flowers	crocus	<mask> est caresse	0.814329266170985	<s> qui est caresse</s>
Pleasant	Flowers	iris	<mask> est caresse	0.05723661257173068	<s> qui est caresse</s>
Pleasant	Flowers	orchidée	<mask> est caresse	0.05723661257173068	<s> qui est caresse</s>
Pleasant	Flowers	rose	<mask> est caresse	4.100328484147067	<s> qui est caresse</s>
Pleasant	Flowers	jacinthe des bois	<mask> est caresse	0.6794699320103816	<s> qui est caresse</s>
Pleasant	Flowers	jonquille	<mask> est caresse	0.6794699320103816	<s> qui est caresse</s>
Pleasant	Flowers	lilas	<mask> est caresse	-0.22044425357294112	<s> qui est caresse</s>
Pleasant	Flowers	pensée	<mask> est caresse	0.9164533369922006	<s> qui est caresse</s>
Pleasant	Flowers	tulipe	<mask> est caresse	0.0927982805418839	<s> qui est caresse</s>
Pleasant	Flowers	renoncule	<mask> est caresse	-0.22022723551437534	<s> qui est caresse</s>
Pleasant	Flowers	Marguerite	<mask> est caresse	3.0682659149831646	<s> qui est caresse</s>
Pleasant	Flowers	lis	<mask> est caresse	2.383966512662747	<s> qui est caresse</s>
Pleasant	Flowers	pivoine	<mask> est caresse	-0.3226071385502073	<s> qui est caresse</s>
Pleasant	Flowers	violet	<mask> est caresse	2.1680193125374774	<s> qui est caresse</s>
Pleasant	Flowers	œillet	<mask> est caresse	-0.1637457604298232	<s> qui est caresse</s>
Pleasant	Flowers	glaïeul	<mask> est caresse	-2.536868212977616	<s> qui est caresse</s>
Pleasant	Flowers	magnolia	<mask> est caresse	1.0798282142766227	<s> qui est caresse</s>
Pleasant	Flowers	pétunia	<mask> est caresse	-0.15807443713300418	<s> qui est caresse</s>
Pleasant	Flowers	zinnia	<mask> est caresse	0.05723661257173068	<s> qui est caresse</s>
Pleasant	Insects	fourmi	<mask> est caresse	0.024454031446827406	<s> qui est caresse</s>
Pleasant	Insects	chenille	<mask> est caresse	2.6215992143874547	<s> qui est caresse</s>
Pleasant	Insects	Puce	<mask> est caresse	-0.2241136180405947	<s> qui est caresse</s>
Pleasant	Insects	criquet	<mask> est caresse	-0.18041412201537976	<s> qui est caresse</s>
Pleasant	Insects	araignée	<mask> est caresse	0.05723661257173068	<s> qui est caresse</s>
Pleasant	Insects	punaise de lit	<mask> est caresse	-0.23417577216315982	<s> qui est caresse</s>
Pleasant	Insects	Mille-Pattes	<mask> est caresse	2.385990021441293	<s> qui est caresse</s>
Pleasant	Insects	voler	<mask> est caresse	-0.7465954913629461	<s> qui est caresse</s>
Pleasant	Insects	asticot	<mask> est caresse	0.05723661257173068	<s> qui est caresse</s>
Pleasant	Insects	tarentule	<mask> est caresse	0.7935752030803109	<s> qui est caresse</s>
Pleasant	Insects	abeille	<mask> est caresse	0.05723661257173068	<s> qui est caresse</s>
Pleasant	Insects	cafard	<mask> est caresse	0.988764740503671	<s> qui est caresse</s>
Pleasant	Insects	moucheron	<mask> est caresse	2.9339417195610396	<s> qui est caresse</s>
Pleasant	Insects	moustique	<mask> est caresse	-0.02835190460115984	<s> qui est caresse</s>
Pleasant	Insects	termite	<mask> est caresse	0.3583201599913572	<s> qui est caresse</s>
Pleasant	Insects	scarabée	<mask> est caresse	-0.03122719687679924	<s> qui est caresse</s>
Pleasant	Insects	criquet	<mask> est caresse	-0.18041412201537976	<s> qui est caresse</s>
Pleasant	Insects	frelon	<mask> est caresse	0.07073305878250784	<s> qui est caresse</s>
Pleasant	Insects	papillon de nuit	<mask> est caresse	0.875108623049383	<s> qui est caresse</s>
Pleasant	Insects	guêpe	<mask> est caresse	-0.3763112709562318	<s> qui est caresse</s>
Pleasant	Insects	mouche noire	<mask> est caresse	2.9339417195610396	<s> qui est caresse</s>
Pleasant	Insects	libellule	<mask> est caresse	0.6773576371779237	<s> qui est caresse</s>
Pleasant	Insects	taon	<mask> est caresse	0.7935752030803109	<s> qui est caresse</s>
Pleasant	Insects	gardon	<mask> est caresse	-0.07073978620766361	<s> qui est caresse</s>
Pleasant	Insects	charançon	<mask> est caresse	0.8238019090407738	<s> qui est caresse</s>
Pleasant	Flowers	aster	<mask> est liberté	-2.769763600819724	<s> Tout est liberté</s>
Pleasant	Flowers	trèfle	<mask> est liberté	-2.1260728709213472	<s> Tout est liberté</s>
Pleasant	Flowers	jacinthe	<mask> est liberté	-4.165386047713485	<s> Tout est liberté</s>
Pleasant	Flowers	souci	<mask> est liberté	-1.0727583828913545	<s> Tout est liberté</s>
Pleasant	Flowers	coquelicot	<mask> est liberté	-3.387332750408559	<s> Tout est liberté</s>
Pleasant	Flowers	azalée	<mask> est liberté	-2.769763600819724	<s> Tout est liberté</s>
Pleasant	Flowers	crocus	<mask> est liberté	-3.18031380580541	<s> Tout est liberté</s>
Pleasant	Flowers	iris	<mask> est liberté	-2.122476397784779	<s> Tout est liberté</s>
Pleasant	Flowers	orchidée	<mask> est liberté	-2.122476397784779	<s> Tout est liberté</s>
Pleasant	Flowers	rose	<mask> est liberté	-3.6848427331020703	<s> Tout est liberté</s>
Pleasant	Flowers	jacinthe des bois	<mask> est liberté	-4.165386047713485	<s> Tout est liberté</s>
Pleasant	Flowers	jonquille	<mask> est liberté	-4.165386047713485	<s> Tout est liberté</s>
Pleasant	Flowers	lilas	<mask> est liberté	-1.5787765162529162	<s> Tout est liberté</s>
Pleasant	Flowers	pensée	<mask> est liberté	1.0978682168924578	<s> Tout est liberté</s>
Pleasant	Flowers	tulipe	<mask> est liberté	-2.464370477263024	<s> Tout est liberté</s>
Pleasant	Flowers	renoncule	<mask> est liberté	-3.7885824561952317	<s> Tout est liberté</s>
Pleasant	Flowers	Marguerite	<mask> est liberté	-0.99684010532848	<s> Tout est liberté</s>
Pleasant	Flowers	lis	<mask> est liberté	-3.5967918861205557	<s> Tout est liberté</s>
Pleasant	Flowers	pivoine	<mask> est liberté	-2.4835078717486514	<s> Tout est liberté</s>
Pleasant	Flowers	violet	<mask> est liberté	-2.796572447766729	<s> Tout est liberté</s>
Pleasant	Flowers	œillet	<mask> est liberté	-1.2902704758120562	<s> Tout est liberté</s>
Pleasant	Flowers	glaïeul	<mask> est liberté	-4.55195510160925	<s> Tout est liberté</s>
Pleasant	Flowers	magnolia	<mask> est liberté	-4.4041163925696765	<s> Tout est liberté</s>
Pleasant	Flowers	pétunia	<mask> est liberté	-2.8026168364713877	<s> Tout est liberté</s>
Pleasant	Flowers	zinnia	<mask> est liberté	-2.122476397784779	<s> Tout est liberté</s>
Pleasant	Insects	fourmi	<mask> est liberté	-4.317911998889912	<s> Tout est liberté</s>
Pleasant	Insects	chenille	<mask> est liberté	-3.210352628692561	<s> Tout est liberté</s>
Pleasant	Insects	Puce	<mask> est liberté	-2.0705994341936353	<s> Tout est liberté</s>
Pleasant	Insects	criquet	<mask> est liberté	-0.9508186046937557	<s> Tout est liberté</s>
Pleasant	Insects	araignée	<mask> est liberté	-2.122476397784779	<s> Tout est liberté</s>
Pleasant	Insects	punaise de lit	<mask> est liberté	-3.571638812223895	<s> Tout est liberté</s>
Pleasant	Insects	Mille-Pattes	<mask> est liberté	0.39519332057239587	<s> Tout est liberté</s>
Pleasant	Insects	voler	<mask> est liberté	-0.7638833902760616	<s> Tout est liberté</s>
Pleasant	Insects	asticot	<mask> est liberté	-2.122476397784779	<s> Tout est liberté</s>
Pleasant	Insects	tarentule	<mask> est liberté	-3.5003860498002384	<s> Tout est liberté</s>
Pleasant	Insects	abeille	<mask> est liberté	-2.122476397784779	<s> Tout est liberté</s>
Pleasant	Insects	cafard	<mask> est liberté	-3.297785524065637	<s> Tout est liberté</s>
Pleasant	Insects	moucheron	<mask> est liberté	-3.24045634389636	<s> Tout est liberté</s>
Pleasant	Insects	moustique	<mask> est liberté	-4.561467903523082	<s> Tout est liberté</s>
Pleasant	Insects	termite	<mask> est liberté	-2.1260728709213472	<s> Tout est liberté</s>
Pleasant	Insects	scarabée	<mask> est liberté	-2.773278054041865	<s> Tout est liberté</s>
Pleasant	Insects	criquet	<mask> est liberté	-0.9508186046937557	<s> Tout est liberté</s>
